497	13.2000	7.2000	-3.8000
498	10.2000	0.0000	-13.3500
499	9.1000	7.2000	-5.8500
500	8.0000	5.0000	-8.0000
501	16.2000	5.8000	-3.8000
502	6.9000	2.9062	-13.3500
503	8.0000	7.2000	-6.8000
504	11.7000	0.0000	-10.4500
505	14.7000	1.4531	-6.8000
506	9.1000	5.0000	-6.8000
507	13.2000	2.9062	-5.8500
508	5.8000	10.0000	-9.2000
509	11.7000	1.4531	-8.0000
510	8.0000	1.4531	-14.8000
511	13.2000	0.0000	-9.2000
512	10.2000	1.4531	-9.2000
513	6.9000	7.2000	-8.0000
514	14.7000	5.8000	-3.8000
515	10.2000	5.0000	-5.8500
516	11.7000	10.0000	-3.8000
517	5.8000	8.6000	-9.2000
518	5.8000	5.0000	-11.9000
519	5.0000	7.2000	-11.9000
520	10.2000	7.2000	-4.9000
521	6.9000	3.9531	-10.4500
522	9.1000	1.4531	-10.4500
523	8.0000	1.4531	-13.3500
524	6.9000	5.0000	-9.2000
525	5.0000	5.8000	-14.8000
526	11.7000	8.6000	-3.8000
527	11.7000	5.0000	-4.9000
528	13.2000	3.9531	-4.9000
529	5.0000	10.0000	-10.4500
530	10.2000	0.0000	-11.9000
531	5.8000	5.8000	-10.4500
532	5.8000	3.9531	-14.8000
533	5.0000	5.8000	-13.3500
534	6.9000	2.9062	-11.9000
535	16.2000	5.0000	-3.8000
536	13.2000	1.4531	-6.8000
537	16.2000	0.0000	-8.0000
538	5.0000	8.6000	-10.4500
539	16.2000	10.0000	-2.7000
540	5.8000	3.9531	-13.3500
541	9.1000	2.9062	-8.0000
542	8.0000	10.0000	-5.8500
543	5.8000	7.2000	-9.2000
544	13.2000	5.8000	-3.8000
545	9.1000	5.8000	-5.8500
546	14.7000	5.0000	-3.8000
547	16.2000	2.9062	-4.9000
548	16.2000	8.6000	-2.7000
549	9.1000	10.0000	-4.9000
550	14.7000	0.0000	-8.0000
551	14.7000	10.0000	-2.7000
552	8.0000	1.4531	-11.9000
553	8.0000	5.8000	-6.8000
554	8.0000	2.9062	-9.2000
555	11.7000	7.2000	-3.8000
556	8.0000	8.6000	-5.8500
557	3.9531	10.0000	-14.8000
558	8.0000	3.9531	-8.0000
559	10.2000	2.9062	-6.8000
560	6.9000	5.8000	-8.0000
561	9.1000	8.6000	-4.9000
562	9.1000	0.0000	-14.8000
563	5.0000	5.0000	-14.8000
564	6.9000	10.0000	-6.8000
565	14.7000	2.9062	-4.9000
566	14.7000	8.6000	-2.7000
567	11.7000	2.9062	-5.8500
568	9.1000	3.9531	-6.8000
569	5.0000	5.8000	-11.9000
570	11.7000	0.0000	-9.2000
571	10.2000	5.8000	-4.9000
572	3.9531	8.6000	-14.8000
573	5.8000	5.0000	-10.4500
574	3.9531	10.0000	-13.3500
575	5.0000	7.2000	-10.4500
576	6.9000	8.6000	-6.8000
577	9.1000	0.0000	-13.3500
578	5.0000	5.0000	-13.3500
579	10.2000	3.9531	-5.8500
580	5.8000	3.9531	-11.9000
581	16.2000	1.4531	-5.8500
582	3.9531	8.6000	-13.3500
583	16.2000	7.2000	-2.7000
584	5.8000	10.0000	-8.0000
585	6.9000	3.9531	-9.2000
586	9.1000	1.4531	-9.2000
587	11.7000	3.9531	-4.9000
588	10.2000	0.0000	-10.4500
589	13.2000	5.0000	-3.8000
590	8.0000	7.2000	-5.8500
591	13.2000	0.0000	-8.0000
592	10.2000	1.4531	-8.0000
593	14.7000	1.4531	-5.8500
594	13.2000	10.0000	-2.7000
595	9.1000	5.0000	-5.8500
596	6.9000	2.9062	-10.4500
597	8.0000	5.0000	-6.8000
598	9.1000	7.2000	-4.9000
599	5.8000	8.6000	-8.0000
600	14.7000	7.2000	-2.7000
601	5.0000	10.0000	-9.2000
602	10.2000	10.0000	-3.8000
603	5.8000	5.8000	-9.2000
604	11.7000	1.4531	-6.8000
605	13.2000	2.9062	-4.9000
606	13.2000	8.6000	-2.7000
607	16.2000	3.9531	-3.8000
608	6.9000	5.0000	-8.0000
609	3.9531	7.2000	-14.8000
610	6.9000	7.2000	-6.8000
611	3.9531	10.0000	-11.9000
612	5.8000	2.9062	-14.8000
613	5.0000	8.6000	-9.2000
614	9.1000	0.0000	-11.9000
615	5.0000	5.0000	-11.9000
616	11.7000	5.8000	-3.8000
617	10.2000	8.6000	-3.8000
618	10.2000	5.0000	-4.9000
619	8.0000	1.4531	-10.4500
620	6.9000	1.4531	-14.8000
621	14.7000	3.9531	-3.8000
622	3.9531	7.2000	-13.3500
623	3.9531	8.6000	-11.9000
624	5.8000	2.9062	-13.3500
625	6.9000	1.4531	-13.3500
626	5.0000	5.8000	-10.4500
627	5.0000	3.9531	-14.8000
628	13.2000	1.4531	-5.8500
629	5.8000	7.2000	-8.0000
630	13.2000	7.2000	-2.7000
631	5.8000	3.9531	-10.4500
632	8.0000	2.9062	-8.0000
633	16.2000	0.0000	-6.8000
634	16.2000	5.8000	-2.7000
635	5.0000	3.9531	-13.3500
636	5.8000	5.0000	-9.2000
637	5.0000	7.2000	-9.2000
638	9.1000	2.9062	-6.8000
639	10.2000	7.2000	-3.8000
640	8.0000	5.8000	-5.8500
641	8.0000	10.0000	-4.9000
642	9.1000	5.8000	-4.9000
643	3.9531	7.2000	-11.9000
644	14.7000	0.0000	-6.8000
645	11.7000	5.0000	-3.8000
646	14.7000	5.8000	-2.7000
647	10.2000	2.9062	-5.8500
648	11.7000	0.0000	-8.0000
649	13.2000	3.9531	-3.8000
650	6.9000	10.0000	-5.8500
651	11.7000	10.0000	-2.7000
652	5.8000	2.9062	-11.9000
653	9.1000	3.9531	-5.8500
654	8.0000	8.6000	-4.9000
655	8.0000	0.0000	-14.8000
656	10.2000	0.0000	-9.2000
657	3.9531	5.8000	-14.8000
658	16.2000	10.0000	-1.8500
659	8.0000	3.9531	-6.8000
660	6.9000	1.4531	-11.9000
661	6.9000	5.8000	-6.8000
662	6.9000	2.9062	-9.2000
663	6.9000	8.6000	-5.8500
664	11.7000	2.9062	-4.9000
665	11.7000	8.6000	-2.7000
666	3.9531	10.0000	-10.4500
667	6.9000	3.9531	-8.0000
668	9.1000	0.0000	-10.4500
669	8.0000	0.0000	-13.3500
670	5.0000	5.0000	-10.4500
671	16.2000	8.6000	-1.8500
672	9.1000	1.4531	-8.0000
673	3.9531	5.8000	-13.3500
674	14.7000	10.0000	-1.8500
675	5.0000	3.9531	-11.9000
676	10.2000	3.9531	-4.9000
677	3.9531	8.6000	-10.4500
678	16.2000	1.4531	-4.9000
679	16.2000	2.9062	-3.8000
680	9.1000	10.0000	-3.8000
681	16.2000	5.0000	-2.7000
682	8.0000	1.4531	-9.2000
683	5.0000	10.0000	-8.0000
684	14.7000	8.6000	-1.8500
685	5.8000	5.8000	-8.0000
686	5.8000	10.0000	-6.8000
687	8.0000	5.0000	-5.8500
688	13.2000	0.0000	-6.8000
689	10.2000	1.4531	-6.8000
690	13.2000	5.8000	-2.7000
691	8.0000	7.2000	-4.9000
692	14.7000	1.4531	-4.9000
693	9.1000	8.6000	-3.8000
694	11.7000	1.4531	-5.8500
695	9.1000	5.0000	-4.9000
696	14.7000	2.9062	-3.8000
697	5.0000	8.6000	-8.0000
698	14.7000	5.0000	-2.7000
699	5.8000	8.6000	-6.8000
700	6.9000	7.2000	-5.8500
701	5.0000	5.8000	-9.2000
702	11.7000	7.2000	-2.7000
703	10.2000	5.8000	-3.8000
704	3.9531	5.0000	-14.8000
705	6.9000	5.0000	-6.8000
706	16.2000	7.2000	-1.8500
707	8.0000	0.0000	-11.9000
708	5.0000	2.9062	-14.8000
709	3.9531	5.8000	-11.9000
710	5.8000	3.9531	-9.2000
711	13.2000	10.0000	-1.8500
712	2.9062	10.0000	-14.8000
713	3.9531	7.2000	-10.4500
714	3.9531	5.0000	-13.3500
715	5.8000	2.9062	-10.4500
716	14.7000	7.2000	-1.8500
717	11.7000	3.9531	-3.8000
718	5.0000	2.9062	-13.3500
719	6.9000	1.4531	-10.4500
720	13.2000	8.6000	-1.8500
721	2.9062	8.6000	-14.8000
722	2.9062	10.0000	-13.3500
723	9.1000	7.2000	-3.8000
724	5.8000	5.0000	-8.0000
725	5.0000	7.2000	-8.0000
726	5.8000	7.2000	-6.8000
727	13.2000	1.4531	-4.9000
728	16.2000	0.0000	-5.8500
729	13.2000	2.9062	-3.8000
730	13.2000	5.0000	-2.7000
731	2.9062	8.6000	-13.3500
732	9.1000	2.9062	-5.8500
733	5.0000	3.9531	-10.4500
734	5.8000	1.4531	-14.8000
735	3.9531	10.0000	-9.2000
736	8.0000	2.9062	-6.8000
737	9.1000	0.0000	-9.2000
738	5.0000	5.0000	-9.2000
739	10.2000	5.0000	-3.8000
740	10.2000	0.0000	-8.0000
741	14.7000	0.0000	-5.8500
742	10.2000	10.0000	-2.7000
743	8.0000	5.8000	-4.9000
744	16.2000	3.9531	-2.7000
745	6.9000	2.9062	-8.0000
746	3.9531	8.6000	-9.2000
747	5.8000	1.4531	-13.3500
748	3.9531	5.0000	-11.9000
749	8.0000	3.9531	-5.8500
750	5.0000	2.9062	-11.9000
751	6.9000	5.8000	-5.8500
752	11.7000	0.0000	-6.8000
753	11.7000	5.8000	-2.7000
754	10.2000	2.9062	-4.9000
755	10.2000	8.6000	-2.7000
756	6.9000	10.0000	-4.9000
757	13.2000	7.2000	-1.8500
758	2.9062	7.2000	-14.8000
759	9.1000	3.9531	-4.9000
760	2.9062	10.0000	-11.9000
761	14.7000	3.9531	-2.7000
762	16.2000	5.8000	-1.8500
763	8.0000	0.0000	-10.4500
764	6.9000	8.6000	-4.9000
765	6.9000	0.0000	-14.8000
766	8.0000	1.4531	-8.0000
767	3.9531	5.8000	-10.4500
768	3.9531	3.9531	-14.8000
769	2.9062	7.2000	-13.3500
770	6.9000	3.9531	-6.8000
771	2.9062	8.6000	-11.9000
772	9.1000	1.4531	-6.8000
773	14.7000	5.8000	-1.8500
774	11.7000	10.0000	-1.8500
775	8.0000	10.0000	-3.8000
776	5.8000	10.0000	-5.8500
777	6.9000	0.0000	-13.3500
